location_id,location_name,sex_id,sex,year,measure_name,metric_name,mean,lower,upper
130,Mexico,3,Both sexes,1991,"Expected years lived, 20-64",,39.79469277,39.62697142,39.95573011
130,Mexico,3,Both sexes,1992,"Expected years lived, 20-64",,39.91192422,39.74740496,40.06925103
130,Mexico,3,Both sexes,1993,"Expected years lived, 20-64",,40.04204614,39.88265722,40.19870611
130,Mexico,3,Both sexes,1994,"Expected years lived, 20-64",,40.19851616,40.04014357,40.35399746
130,Mexico,3,Both sexes,1995,"Expected years lived, 20-64",,40.33093293,40.16808623,40.49120237
130,Mexico,3,Both sexes,1996,"Expected years lived, 20-64",,40.49823459,40.33692126,40.65251873
130,Mexico,3,Both sexes,1997,"Expected years lived, 20-64",,40.60814685,40.44746577,40.75399574
130,Mexico,3,Both sexes,1998,"Expected years lived, 20-64",,40.70596044,40.54912535,40.84987949
130,Mexico,3,Both sexes,1999,"Expected years lived, 20-64",,40.8726562,40.72016575,41.02024036
130,Mexico,3,Both sexes,2000,"Expected years lived, 20-64",,41.03353049,40.88042816,41.17796949
130,Mexico,3,Both sexes,2001,"Expected years lived, 20-64",,41.1521947,41.00360615,41.29801435
130,Mexico,3,Both sexes,2002,"Expected years lived, 20-64",,41.214704,41.06557038,41.3611607
130,Mexico,3,Both sexes,2003,"Expected years lived, 20-64",,41.27505045,41.1202686,41.42029644
130,Mexico,3,Both sexes,2004,"Expected years lived, 20-64",,41.37690205,41.22305783,41.5204943
130,Mexico,3,Both sexes,2005,"Expected years lived, 20-64",,41.40499281,41.25385688,41.55148452
130,Mexico,3,Both sexes,2006,"Expected years lived, 20-64",,41.46835298,41.30894315,41.61565866
130,Mexico,3,Both sexes,2007,"Expected years lived, 20-64",,41.52748951,41.37320045,41.67298375
130,Mexico,3,Both sexes,2008,"Expected years lived, 20-64",,41.47077784,41.31550497,41.61207124
130,Mexico,3,Both sexes,2009,"Expected years lived, 20-64",,41.43129502,41.2731133,41.58034698
130,Mexico,3,Both sexes,2010,"Expected years lived, 20-64",,41.44440249,41.28467689,41.59076227
130,Mexico,3,Both sexes,2011,"Expected years lived, 20-64",,41.52606233,41.3568262,41.67405159
130,Mexico,3,Both sexes,2012,"Expected years lived, 20-64",,41.60413557,41.42415396,41.75453
130,Mexico,3,Both sexes,2013,"Expected years lived, 20-64",,41.64634552,41.46412968,41.79677049
130,Mexico,3,Both sexes,2014,"Expected years lived, 20-64",,41.69817832,41.5077537,41.84810443
130,Mexico,3,Both sexes,2015,"Expected years lived, 20-64",,41.77925018,41.59590558,41.93013066
130,Mexico,3,Both sexes,2016,"Expected years lived, 20-64",,41.84606976,41.66029689,42.00598161
131,Nicaragua,1,Males,1990,"Expected years lived, 20-64",,38.5906009,38.34836121,38.81355754
131,Nicaragua,1,Males,1991,"Expected years lived, 20-64",,38.73001069,38.49585713,38.95760491
131,Nicaragua,1,Males,1992,"Expected years lived, 20-64",,38.68494991,38.44800882,38.91726534
131,Nicaragua,1,Males,1993,"Expected years lived, 20-64",,38.67807691,38.42634817,38.93268988
131,Nicaragua,1,Males,1994,"Expected years lived, 20-64",,38.91078564,38.66000235,39.14506847
131,Nicaragua,1,Males,1995,"Expected years lived, 20-64",,39.01497921,38.74749773,39.26425454
131,Nicaragua,1,Males,1996,"Expected years lived, 20-64",,39.18447593,38.9321575,39.42943438
131,Nicaragua,1,Males,1997,"Expected years lived, 20-64",,39.37226921,39.13425899,39.59869462
131,Nicaragua,1,Males,1998,"Expected years lived, 20-64",,38.18949132,37.56900103,38.83987368
131,Nicaragua,1,Males,1999,"Expected years lived, 20-64",,39.71806677,39.48471235,39.92614808
131,Nicaragua,1,Males,2000,"Expected years lived, 20-64",,39.90758723,39.6935397,40.12881301
131,Nicaragua,1,Males,2001,"Expected years lived, 20-64",,40.06840927,39.85311458,40.28396936
131,Nicaragua,1,Males,2002,"Expected years lived, 20-64",,40.17496632,39.95709543,40.39748617
131,Nicaragua,1,Males,2003,"Expected years lived, 20-64",,40.23747507,40.01591794,40.46977479
131,Nicaragua,1,Males,2004,"Expected years lived, 20-64",,40.30202843,40.07807172,40.51900223
131,Nicaragua,1,Males,2005,"Expected years lived, 20-64",,40.43859986,40.21938183,40.63970705
131,Nicaragua,1,Males,2006,"Expected years lived, 20-64",,40.60155747,40.38713081,40.79589363
131,Nicaragua,1,Males,2007,"Expected years lived, 20-64",,40.67066605,40.45641254,40.87185447
131,Nicaragua,1,Males,2008,"Expected years lived, 20-64",,40.80439889,40.59316977,41.01042094
131,Nicaragua,1,Males,2009,"Expected years lived, 20-64",,40.8988851,40.69835988,41.10439008
131,Nicaragua,1,Males,2010,"Expected years lived, 20-64",,40.968576,40.76281855,41.17242154
131,Nicaragua,1,Males,2011,"Expected years lived, 20-64",,41.04214132,40.82643325,41.2439137
131,Nicaragua,1,Males,2012,"Expected years lived, 20-64",,41.04471056,40.81658093,41.2671082
131,Nicaragua,1,Males,2013,"Expected years lived, 20-64",,41.04515782,40.77148443,41.30839214
131,Nicaragua,1,Males,2014,"Expected years lived, 20-64",,41.08254995,40.70738212,41.45714793
131,Nicaragua,1,Males,2015,"Expected years lived, 20-64",,41.163234,40.62101438,41.67475902
131,Nicaragua,1,Males,2016,"Expected years lived, 20-64",,41.24217216,40.55917551,41.84882452
131,Nicaragua,2,Females,1990,"Expected years lived, 20-64",,40.40148542,40.24151304,40.57941663
131,Nicaragua,2,Females,1991,"Expected years lived, 20-64",,40.49824267,40.34002886,40.6661882
131,Nicaragua,2,Females,1992,"Expected years lived, 20-64",,40.53934157,40.36839514,40.69378472
131,Nicaragua,2,Females,1993,"Expected years lived, 20-64",,40.61179781,40.43651261,40.78490606
131,Nicaragua,2,Females,1994,"Expected years lived, 20-64",,40.81186221,40.63852177,40.98384059
131,Nicaragua,2,Females,1995,"Expected years lived, 20-64",,40.92412426,40.74581687,41.09460295
131,Nicaragua,2,Females,1996,"Expected years lived, 20-64",,41.08220249,40.9213363,41.24890975
131,Nicaragua,2,Females,1997,"Expected years lived, 20-64",,41.26080016,41.10257104,41.4261901
131,Nicaragua,2,Females,1998,"Expected years lived, 20-64",,40.57706708,40.17925516,41.00432219
131,Nicaragua,2,Females,1999,"Expected years lived, 20-64",,41.58950822,41.43230115,41.74895917
131,Nicaragua,2,Females,2000,"Expected years lived, 20-64",,41.74626161,41.59989057,41.8876929
131,Nicaragua,2,Females,2001,"Expected years lived, 20-64",,41.89009034,41.75288058,42.02920569
131,Nicaragua,2,Females,2002,"Expected years lived, 20-64",,41.99837193,41.85317165,42.13536071
131,Nicaragua,2,Females,2003,"Expected years lived, 20-64",,42.10593254,41.96867848,42.24088539
131,Nicaragua,2,Females,2004,"Expected years lived, 20-64",,42.20275159,42.06246352,42.32930114
131,Nicaragua,2,Females,2005,"Expected years lived, 20-64",,42.3342157,42.19826186,42.46348167
131,Nicaragua,2,Females,2006,"Expected years lived, 20-64",,42.44631588,42.30770677,42.57612379
131,Nicaragua,2,Females,2007,"Expected years lived, 20-64",,42.50838025,42.36574629,42.63862238
131,Nicaragua,2,Females,2008,"Expected years lived, 20-64",,42.61384321,42.46932399,42.75126467
131,Nicaragua,2,Females,2009,"Expected years lived, 20-64",,42.66779894,42.53133482,42.79818705
131,Nicaragua,2,Females,2010,"Expected years lived, 20-64",,42.71293725,42.58396517,42.84019422
131,Nicaragua,2,Females,2011,"Expected years lived, 20-64",,42.78082523,42.64956639,42.90829603
131,Nicaragua,2,Females,2012,"Expected years lived, 20-64",,42.82353061,42.68494059,42.94776578
131,Nicaragua,2,Females,2013,"Expected years lived, 20-64",,42.86324337,42.70800561,43.01081988
131,Nicaragua,2,Females,2014,"Expected years lived, 20-64",,42.91466028,42.70250171,43.10254574
131,Nicaragua,2,Females,2015,"Expected years lived, 20-64",,42.97628945,42.71763196,43.22256576
131,Nicaragua,2,Females,2016,"Expected years lived, 20-64",,43.03941371,42.72832237,43.33510068
131,Nicaragua,3,Both sexes,1990,"Expected years lived, 20-64",,39.4923751,39.31982037,39.65742396
131,Nicaragua,3,Both sexes,1991,"Expected years lived, 20-64",,39.61243382,39.44431111,39.78327799
131,Nicaragua,3,Both sexes,1992,"Expected years lived, 20-64",,39.61170347,39.44115251,39.78237737
131,Nicaragua,3,Both sexes,1993,"Expected years lived, 20-64",,39.64549564,39.46739394,39.82391912
131,Nicaragua,3,Both sexes,1994,"Expected years lived, 20-64",,39.86348094,39.68543099,40.0411855
131,Nicaragua,3,Both sexes,1995,"Expected years lived, 20-64",,39.97316856,39.78810386,40.15376091
131,Nicaragua,3,Both sexes,1996,"Expected years lived, 20-64",,40.13856412,39.95978558,40.30406531
131,Nicaragua,3,Both sexes,1997,"Expected years lived, 20-64",,40.32303552,40.16009139,40.4894646
131,Nicaragua,3,Both sexes,1998,"Expected years lived, 20-64",,39.387421,38.87669139,39.93230482
131,Nicaragua,3,Both sexes,1999,"Expected years lived, 20-64",,40.66287492,40.50170827,40.81636401
131,Nicaragua,3,Both sexes,2000,"Expected years lived, 20-64",,40.83715745,40.68399815,40.99292768
131,Nicaragua,3,Both sexes,2001,"Expected years lived, 20-64",,40.99043677,40.83674449,41.13187315
131,Nicaragua,3,Both sexes,2002,"Expected years lived, 20-64",,41.09882119,40.94217618,41.24810933
131,Nicaragua,3,Both sexes,2003,"Expected years lived, 20-64",,41.18497541,41.03086812,41.33891414
131,Nicaragua,3,Both sexes,2004,"Expected years lived, 20-64",,41.26686517,41.1135022,41.41926455
131,Nicaragua,3,Both sexes,2005,"Expected years lived, 20-64",,41.40189116,41.25683118,41.55173568
131,Nicaragua,3,Both sexes,2006,"Expected years lived, 20-64",,41.54016901,41.3850354,41.6724643
131,Nicaragua,3,Both sexes,2007,"Expected years lived, 20-64",,41.60570127,41.45167252,41.74745404
131,Nicaragua,3,Both sexes,2008,"Expected years lived, 20-64",,41.72554024,41.57530327,41.87398319
131,Nicaragua,3,Both sexes,2009,"Expected years lived, 20-64",,41.80018602,41.64880538,41.9458449
131,Nicaragua,3,Both sexes,2010,"Expected years lived, 20-64",,41.85842498,41.70366251,42.00672324
131,Nicaragua,3,Both sexes,2011,"Expected years lived, 20-64",,41.92988028,41.77710979,42.07317505
131,Nicaragua,3,Both sexes,2012,"Expected years lived, 20-64",,41.9522246,41.78488953,42.0955492
131,Nicaragua,3,Both sexes,2013,"Expected years lived, 20-64",,41.97157202,41.78657759,42.13366928
131,Nicaragua,3,Both sexes,2014,"Expected years lived, 20-64",,42.01507814,41.77301882,42.23757326
131,Nicaragua,3,Both sexes,2015,"Expected years lived, 20-64",,42.08532676,41.7640488,42.362389
131,Nicaragua,3,Both sexes,2016,"Expected years lived, 20-64",,42.15513244,41.76595724,42.48668655
132,Panama,1,Males,1990,"Expected years lived, 20-64",,40.55125342,40.20233208,40.90149451
132,Panama,1,Males,1991,"Expected years lived, 20-64",,40.49842475,40.16343438,40.82323777
132,Panama,1,Males,1992,"Expected years lived, 20-64",,40.42127868,40.07703046,40.75021109
132,Panama,1,Males,1993,"Expected years lived, 20-64",,40.30209871,39.94239893,40.61377559
132,Panama,1,Males,1994,"Expected years lived, 20-64",,40.42482019,40.08641603,40.7101107
132,Panama,1,Males,1995,"Expected years lived, 20-64",,40.47264622,40.12824693,40.78690273
132,Panama,1,Males,1996,"Expected years lived, 20-64",,40.51874256,40.16672085,40.82693965
132,Panama,1,Males,1997,"Expected years lived, 20-64",,40.58494867,40.25456054,40.89395742
132,Panama,1,Males,1998,"Expected years lived, 20-64",,40.65718032,40.34820696,40.96095793
132,Panama,1,Males,1999,"Expected years lived, 20-64",,40.75006723,40.45171551,41.03564356
132,Panama,1,Males,2000,"Expected years lived, 20-64",,40.86052123,40.55234421,41.14441442
132,Panama,1,Males,2001,"Expected years lived, 20-64",,40.94370877,40.6299367,41.21486497
132,Panama,1,Males,2002,"Expected years lived, 20-64",,40.99288676,40.72223739,41.27224046
132,Panama,1,Males,2003,"Expected years lived, 20-64",,41.01796446,40.75466808,41.31985612
132,Panama,1,Males,2004,"Expected years lived, 20-64",,41.03286562,40.75201949,41.34746102
132,Panama,1,Males,2005,"Expected years lived, 20-64",,41.0334965,40.74935818,41.3506545
132,Panama,1,Males,2006,"Expected years lived, 20-64",,40.9929352,40.69277446,41.30667582
132,Panama,1,Males,2007,"Expected years lived, 20-64",,40.9446731,40.62100484,41.26053154
132,Panama,1,Males,2008,"Expected years lived, 20-64",,40.88498167,40.56469739,41.19979194
132,Panama,1,Males,2009,"Expected years lived, 20-64",,40.86444903,40.51385839,41.19332403
132,Panama,1,Males,2010,"Expected years lived, 20-64",,40.87468601,40.52959658,41.21076359
132,Panama,1,Males,2011,"Expected years lived, 20-64",,40.90396689,40.59053375,41.21392869
132,Panama,1,Males,2012,"Expected years lived, 20-64",,40.94147785,40.61920649,41.23142234
132,Panama,1,Males,2013,"Expected years lived, 20-64",,41.02012396,40.68822893,41.35189806
132,Panama,1,Males,2014,"Expected years lived, 20-64",,41.07618501,40.69290245,41.43190481
132,Panama,1,Males,2015,"Expected years lived, 20-64",,41.18886046,40.71224024,41.62242369
132,Panama,1,Males,2016,"Expected years lived, 20-64",,41.27672842,40.7043272,41.7810021
132,Panama,2,Females,1990,"Expected years lived, 20-64",,42.06664182,41.83644189,42.28050059
132,Panama,2,Females,1991,"Expected years lived, 20-64",,42.068291,41.84310686,42.27642221
132,Panama,2,Females,1992,"Expected years lived, 20-64",,42.10341701,41.86831005,42.30758591
132,Panama,2,Females,1993,"Expected years lived, 20-64",,42.04350795,41.80371096,42.27631172
132,Panama,2,Females,1994,"Expected years lived, 20-64",,42.23271513,42.01509849,42.44297909
132,Panama,2,Females,1995,"Expected years lived, 20-64",,42.26011005,42.03392259,42.45095899
132,Panama,2,Females,1996,"Expected years lived, 20-64",,42.26189494,42.05301692,42.45672706
132,Panama,2,Females,1997,"Expected years lived, 20-64",,42.27640628,42.06133613,42.4644616
132,Panama,2,Females,1998,"Expected years lived, 20-64",,42.32172761,42.11523958,42.50912453
132,Panama,2,Females,1999,"Expected years lived, 20-64",,42.38699373,42.19675977,42.55561109
132,Panama,2,Females,2000,"Expected years lived, 20-64",,42.44346895,42.24791939,42.61448588
132,Panama,2,Females,2001,"Expected years lived, 20-64",,42.48130272,42.28578486,42.66493657
132,Panama,2,Females,2002,"Expected years lived, 20-64",,42.51654654,42.31628574,42.70656002
132,Panama,2,Females,2003,"Expected years lived, 20-64",,42.5411199,42.34269527,42.73636287
132,Panama,2,Females,2004,"Expected years lived, 20-64",,42.56278609,42.36846778,42.74556152
132,Panama,2,Females,2005,"Expected years lived, 20-64",,42.59711478,42.39704765,42.78455153
132,Panama,2,Females,2006,"Expected years lived, 20-64",,42.61883354,42.42414199,42.79994662
132,Panama,2,Females,2007,"Expected years lived, 20-64",,42.64218323,42.44252633,42.83659106
132,Panama,2,Females,2008,"Expected years lived, 20-64",,42.66652769,42.46351039,42.85647173
132,Panama,2,Females,2009,"Expected years lived, 20-64",,42.69336372,42.48549171,42.87813632
132,Panama,2,Females,2010,"Expected years lived, 20-64",,42.71145927,42.50285776,42.90470717
132,Panama,2,Females,2011,"Expected years lived, 20-64",,42.72744225,42.51151364,42.9111173
132,Panama,2,Females,2012,"Expected years lived, 20-64",,42.7480726,42.53746006,42.93558838
132,Panama,2,Females,2013,"Expected years lived, 20-64",,42.77901625,42.57719701,42.96835863
132,Panama,2,Females,2014,"Expected years lived, 20-64",,42.82131496,42.61347463,43.03582792
132,Panama,2,Females,2015,"Expected years lived, 20-64",,42.89518323,42.64977518,43.13299575
132,Panama,2,Females,2016,"Expected years lived, 20-64",,42.96089847,42.67696297,43.23246445
132,Panama,3,Both sexes,1990,"Expected years lived, 20-64",,41.29240064,41.0481994,41.51883329
132,Panama,3,Both sexes,1991,"Expected years lived, 20-64",,41.26635365,41.02624874,41.49359554
132,Panama,3,Both sexes,1992,"Expected years lived, 20-64",,41.24391098,41.00123925,41.45980737
132,Panama,3,Both sexes,1993,"Expected years lived, 20-64",,41.15364417,40.90723801,41.37927881
132,Panama,3,Both sexes,1994,"Expected years lived, 20-64",,41.30887453,41.07887624,41.51012751
132,Panama,3,Both sexes,1995,"Expected years lived, 20-64",,41.34705021,41.10581554,41.55948841
132,Panama,3,Both sexes,1996,"Expected years lived, 20-64",,41.37203014,41.13637971,41.58214234
132,Panama,3,Both sexes,1997,"Expected years lived, 20-64",,41.41339538,41.1972002,41.62528732
132,Panama,3,Both sexes,1998,"Expected years lived, 20-64",,41.47269599,41.26665371,41.68166592
132,Panama,3,Both sexes,1999,"Expected years lived, 20-64",,41.55225797,41.34029746,41.74736448
132,Panama,3,Both sexes,2000,"Expected years lived, 20-64",,41.63656588,41.42322658,41.82978336
132,Panama,3,Both sexes,2001,"Expected years lived, 20-64",,41.69777929,41.50433296,41.88685584
132,Panama,3,Both sexes,2002,"Expected years lived, 20-64",,41.74020429,41.55894655,41.92787084
132,Panama,3,Both sexes,2003,"Expected years lived, 20-64",,41.76502097,41.57723666,41.97106499
132,Panama,3,Both sexes,2004,"Expected years lived, 20-64",,41.78315185,41.59000363,41.99548353
132,Panama,3,Both sexes,2005,"Expected years lived, 20-64",,41.80005021,41.58852521,42.02107499
132,Panama,3,Both sexes,2006,"Expected years lived, 20-64",,41.78963108,41.57828593,42.00008876
132,Panama,3,Both sexes,2007,"Expected years lived, 20-64",,41.77600319,41.55551352,41.98566337
132,Panama,3,Both sexes,2008,"Expected years lived, 20-64",,41.75693184,41.52219015,41.96170154
132,Panama,3,Both sexes,2009,"Expected years lived, 20-64",,41.75929604,41.53058235,41.96986201
132,Panama,3,Both sexes,2010,"Expected years lived, 20-64",,41.77336094,41.53390042,41.98488247
132,Panama,3,Both sexes,2011,"Expected years lived, 20-64",,41.7964099,41.56354271,42.01122318
132,Panama,3,Both sexes,2012,"Expected years lived, 20-64",,41.82593056,41.60291464,42.02970748
132,Panama,3,Both sexes,2013,"Expected years lived, 20-64",,41.88161804,41.65205763,42.1011785
132,Panama,3,Both sexes,2014,"Expected years lived, 20-64",,41.93107759,41.67236535,42.17387304
132,Panama,3,Both sexes,2015,"Expected years lived, 20-64",,42.0249754,41.71710605,42.29433535
132,Panama,3,Both sexes,2016,"Expected years lived, 20-64",,42.10216895,41.76464448,42.40242077
133,Venezuela,1,Males,1990,"Expected years lived, 20-64",,39.81283225,39.45836103,40.09354426
133,Venezuela,1,Males,1991,"Expected years lived, 20-64",,39.71613544,39.41985689,40.02930435
133,Venezuela,1,Males,1992,"Expected years lived, 20-64",,39.62052927,39.28706334,39.94231792
133,Venezuela,1,Males,1993,"Expected years lived, 20-64",,39.54811279,39.21957895,39.86008346
133,Venezuela,1,Males,1994,"Expected years lived, 20-64",,39.48785501,39.09447756,39.8259938
133,Venezuela,1,Males,1995,"Expected years lived, 20-64",,39.58843288,39.18630604,39.96244158
133,Venezuela,1,Males,1996,"Expected years lived, 20-64",,39.7613454,39.40995205,40.1202891
133,Venezuela,1,Males,1997,"Expected years lived, 20-64",,39.92190876,39.60052413,40.22614499
133,Venezuela,1,Males,1998,"Expected years lived, 20-64",,39.83694692,39.50107193,40.15616523
133,Venezuela,1,Males,1999,"Expected years lived, 20-64",,37.45068323,36.41549869,38.5177053
133,Venezuela,1,Males,2000,"Expected years lived, 20-64",,39.65676076,39.33018803,39.99773509
133,Venezuela,1,Males,2001,"Expected years lived, 20-64",,39.58557795,39.22813107,39.95093195
133,Venezuela,1,Males,2002,"Expected years lived, 20-64",,39.59826399,39.23027607,39.9362042
133,Venezuela,1,Males,2003,"Expected years lived, 20-64",,39.38051597,38.99441648,39.72681531
133,Venezuela,1,Males,2004,"Expected years lived, 20-64",,39.56520411,39.19871308,39.91467787
133,Venezuela,1,Males,2005,"Expected years lived, 20-64",,39.62476496,39.22035726,39.94745224
133,Venezuela,1,Males,2006,"Expected years lived, 20-64",,39.45539419,39.0823277,39.8375282
133,Venezuela,1,Males,2007,"Expected years lived, 20-64",,39.30573032,38.87985141,39.70611888
133,Venezuela,1,Males,2008,"Expected years lived, 20-64",,39.23166099,38.81104549,39.63133174
133,Venezuela,1,Males,2009,"Expected years lived, 20-64",,39.25925828,38.84995709,39.63551401
133,Venezuela,1,Males,2010,"Expected years lived, 20-64",,39.48958951,39.0722836,39.89481439
133,Venezuela,1,Males,2011,"Expected years lived, 20-64",,39.47079054,39.0728077,39.87877838
133,Venezuela,1,Males,2012,"Expected years lived, 20-64",,39.35329652,38.93722658,39.78931731
133,Venezuela,1,Males,2013,"Expected years lived, 20-64",,39.45272826,38.95854228,39.93254982
133,Venezuela,1,Males,2014,"Expected years lived, 20-64",,39.47147624,38.76406847,40.09454068
133,Venezuela,1,Males,2015,"Expected years lived, 20-64",,39.48215266,38.50142795,40.23749832
133,Venezuela,1,Males,2016,"Expected years lived, 20-64",,39.50106993,38.33968299,40.32979359
133,Venezuela,2,Females,1990,"Expected years lived, 20-64",,41.7983529,41.62781152,41.97116119
133,Venezuela,2,Females,1991,"Expected years lived, 20-64",,41.80625579,41.64823648,41.98382054
133,Venezuela,2,Females,1992,"Expected years lived, 20-64",,41.81580725,41.6397358,41.99683215
133,Venezuela,2,Females,1993,"Expected years lived, 20-64",,41.89801702,41.71068172,42.05332384
133,Venezuela,2,Females,1994,"Expected years lived, 20-64",,41.85232727,41.64875964,42.03647218
133,Venezuela,2,Females,1995,"Expected years lived, 20-64",,41.91873365,41.69795537,42.13118372
133,Venezuela,2,Females,1996,"Expected years lived, 20-64",,41.97008426,41.78026507,42.16955535
133,Venezuela,2,Females,1997,"Expected years lived, 20-64",,42.07131706,41.90408112,42.22985034
133,Venezuela,2,Females,1998,"Expected years lived, 20-64",,42.18422423,42.02654104,42.32753245
133,Venezuela,2,Females,1999,"Expected years lived, 20-64",,40.73584536,40.08465573,41.40921761
133,Venezuela,2,Females,2000,"Expected years lived, 20-64",,42.34459745,42.18799284,42.48763994
133,Venezuela,2,Females,2001,"Expected years lived, 20-64",,42.37764525,42.22485665,42.54149068
133,Venezuela,2,Females,2002,"Expected years lived, 20-64",,42.31348421,42.16580845,42.47890031
133,Venezuela,2,Females,2003,"Expected years lived, 20-64",,42.35281928,42.20225434,42.50816522
133,Venezuela,2,Females,2004,"Expected years lived, 20-64",,42.46938645,42.32811462,42.61490913
133,Venezuela,2,Females,2005,"Expected years lived, 20-64",,42.52219549,42.37459873,42.65956538
133,Venezuela,2,Females,2006,"Expected years lived, 20-64",,42.55766605,42.39188545,42.70367125
133,Venezuela,2,Females,2007,"Expected years lived, 20-64",,42.60892857,42.46503331,42.74873819
133,Venezuela,2,Females,2008,"Expected years lived, 20-64",,42.60127518,42.46054929,42.74100916
133,Venezuela,2,Females,2009,"Expected years lived, 20-64",,42.61164863,42.4697145,42.75939403
133,Venezuela,2,Females,2010,"Expected years lived, 20-64",,42.62905887,42.47055756,42.7671302
133,Venezuela,2,Females,2011,"Expected years lived, 20-64",,42.62950098,42.48442695,42.76325313
133,Venezuela,2,Females,2012,"Expected years lived, 20-64",,42.64316535,42.49523494,42.79436342
133,Venezuela,2,Females,2013,"Expected years lived, 20-64",,42.65121448,42.46336773,42.83975101
133,Venezuela,2,Females,2014,"Expected years lived, 20-64",,42.66594903,42.38588562,42.90802608
133,Venezuela,2,Females,2015,"Expected years lived, 20-64",,42.6734881,42.33566454,42.96973646
133,Venezuela,2,Females,2016,"Expected years lived, 20-64",,42.68269152,42.24752738,43.01335269
133,Venezuela,3,Both sexes,1990,"Expected years lived, 20-64",,40.78329361,40.59794309,40.9632342
133,Venezuela,3,Both sexes,1991,"Expected years lived, 20-64",,40.73706266,40.55851304,40.92227749
133,Venezuela,3,Both sexes,1992,"Expected years lived, 20-64",,40.6921158,40.50178741,40.87436661
133,Venezuela,3,Both sexes,1993,"Expected years lived, 20-64",,40.69396769,40.50961369,40.87541575
133,Venezuela,3,Both sexes,1994,"Expected years lived, 20-64",,40.64073712,40.42247641,40.84476765
133,Venezuela,3,Both sexes,1995,"Expected years lived, 20-64",,40.72514549,40.48511471,40.93351221
133,Venezuela,3,Both sexes,1996,"Expected years lived, 20-64",,40.84013441,40.64501211,41.02833494
133,Venezuela,3,Both sexes,1997,"Expected years lived, 20-64",,40.97262667,40.77511756,41.14753707
133,Venezuela,3,Both sexes,1998,"Expected years lived, 20-64",,40.98336492,40.78263137,41.17321523
133,Venezuela,3,Both sexes,1999,"Expected years lived, 20-64",,39.04200441,38.18941433,39.91010956
133,Venezuela,3,Both sexes,2000,"Expected years lived, 20-64",,40.9673133,40.77787617,41.16337009
133,Venezuela,3,Both sexes,2001,"Expected years lived, 20-64",,40.94652508,40.74120744,41.13767291
133,Venezuela,3,Both sexes,2002,"Expected years lived, 20-64",,40.92305904,40.70722867,41.114548
133,Venezuela,3,Both sexes,2003,"Expected years lived, 20-64",,40.82851245,40.60702053,41.03628391
133,Venezuela,3,Both sexes,2004,"Expected years lived, 20-64",,40.98145755,40.77562984,41.18218598
133,Venezuela,3,Both sexes,2005,"Expected years lived, 20-64",,41.03828705,40.81724005,41.23437284
133,Venezuela,3,Both sexes,2006,"Expected years lived, 20-64",,40.96694865,40.75417921,41.17629682
133,Venezuela,3,Both sexes,2007,"Expected years lived, 20-64",,40.91314757,40.68744029,41.13487795
133,Venezuela,3,Both sexes,2008,"Expected years lived, 20-64",,40.87090006,40.65910049,41.08983404
133,Venezuela,3,Both sexes,2009,"Expected years lived, 20-64",,40.89062617,40.65713106,41.10902083
133,Venezuela,3,Both sexes,2010,"Expected years lived, 20-64",,41.02000474,40.78134942,41.23451735
133,Venezuela,3,Both sexes,2011,"Expected years lived, 20-64",,41.01059513,40.784798,41.24504606
133,Venezuela,3,Both sexes,2012,"Expected years lived, 20-64",,40.95570746,40.74100776,41.21184205
133,Venezuela,3,Both sexes,2013,"Expected years lived, 20-64",,41.01178373,40.7478896,41.28566549
133,Venezuela,3,Both sexes,2014,"Expected years lived, 20-64",,41.02846189,40.63799893,41.41180226
133,Venezuela,3,Both sexes,2015,"Expected years lived, 20-64",,41.03725423,40.51191357,41.4704631
133,Venezuela,3,Both sexes,2016,"Expected years lived, 20-64",,41.05129502,40.39446898,41.54525946
135,Brazil,1,Males,1990,"Expected years lived, 20-64",,37.51866174,37.24162367,37.78973422
135,Brazil,1,Males,1991,"Expected years lived, 20-64",,37.63474427,37.35285583,37.90585624
135,Brazil,1,Males,1992,"Expected years lived, 20-64",,37.74452139,37.41932985,38.03885438
135,Brazil,1,Males,1993,"Expected years lived, 20-64",,37.86832407,37.57674078,38.14799559
135,Brazil,1,Males,1994,"Expected years lived, 20-64",,37.9684003,37.68275071,38.24049589
135,Brazil,1,Males,1995,"Expected years lived, 20-64",,38.09862137,37.80413116,38.36614627
135,Brazil,1,Males,1996,"Expected years lived, 20-64",,38.25617072,37.96350733,38.53501884
135,Brazil,1,Males,1997,"Expected years lived, 20-64",,38.41679874,38.15253063,38.67651779
135,Brazil,1,Males,1998,"Expected years lived, 20-64",,38.56617495,38.31436084,38.81061881
135,Brazil,1,Males,1999,"Expected years lived, 20-64",,38.69283133,38.43631419,38.94028517
135,Brazil,1,Males,2000,"Expected years lived, 20-64",,38.84406238,38.56711839,39.08935918
135,Brazil,1,Males,2001,"Expected years lived, 20-64",,39.00686429,38.73809483,39.25602885
135,Brazil,1,Males,2002,"Expected years lived, 20-64",,39.11455367,38.85509758,39.35077947
135,Brazil,1,Males,2003,"Expected years lived, 20-64",,39.2155553,38.9548072,39.45528171
135,Brazil,1,Males,2004,"Expected years lived, 20-64",,39.31975226,39.07562659,39.5422156
135,Brazil,1,Males,2005,"Expected years lived, 20-64",,39.41382471,39.15149338,39.64462047
135,Brazil,1,Males,2006,"Expected years lived, 20-64",,39.50519788,39.25401287,39.71941097
135,Brazil,1,Males,2007,"Expected years lived, 20-64",,39.58206673,39.35008446,39.79241654
